jd_tdb,calendar,x_jpl_km,y_jpl_km,z_jpl_km,vx_jpl_kms,vy_jpl_kms,vz_jpl_kms,x_num_km,y_num_km,z_num_km,vx_num_kms,vy_num_kms,vz_num_kms,err_r_abs_km,err_r_rel,err_v_abs_kms,err_v_rel,err_rho_abs_km,err_rho_rel
2461178.5,A.D. 2026-May-18 00:00:00.0000,-83022460.20743519,-126485449.34248672,8058.506390072407,24.419910290992572,-16.457462785385612,0.0008522062463836022,-83017708.69321604,-126488810.8767902,7988.447389858902,24.420238735150626,-16.457107138035077,0.0008542175608859506,5820.79964538467,3.8472237289857346e-05,0.00048411222695597824,1.6439605809563938e-05,203.03632158041,1.3419567788241761e-06
2461179.5,A.D. 2026-May-19 00:00:00.0000,-80900808.90832236,-127889220.33792797,8130.973197974264,24.69119044375014,-16.036504572568045,0.0008252269956354752,-80896029.78522354,-127892550.7110934,8061.106011541459,24.691496853336332,-16.036136448859615,0.0008276574693860672,5825.485768451105,3.849539457830631e-05,0.00047896534991650645,1.6268163967644123e-05,259.7001237273216,1.71612447996355e-06
2461180.5,A.D. 2026-May-20 00:00:00.0000,-78756030.43275139,-129256432.6651575,8201.098985001445,24.95525073328881,-15.611217655071394,0.0007980175355166708,-78751225.62349129,-129259730.82030787,8131.460262279202,24.95553463808771,-15.610837618407427,0.0008008769169104652,5828.281820017853,3.850618421871977e-05,0.0004743816784607557,1.611572971886049e-05,316.57336780428886,2.0915310542370337e-06
2461181.5,A.D. 2026-May-21 00:00:00.0000,-76588751.36395016,-130586717.60706529,8268.864269904792,25.212026981203376,-15.1817244558491,0.0007705872957552984,-76583922.83042815,-130589982.53731097,8199.49142438668,25.212287945725954,-15.181333101351974,0.0007738835518374491,5829.178164547824,3.850455218785193e-05,0.0004703952484548912,1.59834717979572e-05,373.6162828505039,2.4679169610463278e-06
2461182.5,A.D. 2026-May-22 00:00:00.0000,-74399603.74284743,-131879717.05764276,8334.250375859441,25.46145703112408,-14.748148174420757,0.0007429454543901313,-74394753.48314871,-131882947.80904296,8265.181442568142,25.461694654185585,-14.747746133680588,0.0007466850585676859,5828.168174690239,3.849046408072255e-05,0.00046702832971304005,1.5872159625358077e-05,430.7894877791405,2.8450255395379276e-06
2461183.5,A.D. 2026-May-23 00:00:00.0000,-72189224.89315836,-133135083.58783302,8397.239406973125,25.703480753352963,-14.310612758236056,0.0007151009168273604,-72184354.93865816,-133138279.26266344,8328.512926948535,25.70369466636864,-14.310200701517195,0.0007192891556451208,5825.248302420276,3.846390555296079e-05,0.0004642919977553118,1.5782182306520478e-05,488.0545644760132,3.2226067796796207e-06
2461184.5,A.D. 2026-May-24 00:00:00.0000,-69958257.24612564,-134352480.50894213,8457.814227223396,25.938040048304764,-13.869242874700854,0.00068706237886218,-69953369.65876453,-134355640.26902547,8389.469155942968,25.938229913108657,-13.868821510194637,0.000691703593894845,5820.417944236392,3.842488140422294e-05,0.00046218852401750787,1.5713629498330304e-05,545.3744495213032,3.6004198915819876e-06
2461185.5,A.D. 2026-May-25 00:00:00.0000,-67707348.1650038,-135531581.93364167,8515.958446390927,26.165078848832916,-13.424163883437588,0.0006588384368830801,-67702445.03475057,-135534705.00348833,8448.034078965935,26.165244355757444,-13.423733953577548,0.0006639361545779054,5813.679150679738,3.8373413636245075e-05,0.0004607148937754659,1.5666410733339913e-05,602.7135884463787,3.97823430468025e-06
2461186.5,A.D. 2026-May-26 00:00:00.0000,-65437149.76940188,-136672072.83457196,8571.656418055296,26.384543121538158,-12.97550180821257,0.0006304377268611107,-65432233.211838804,-136675158.5040901,8504.192318981883,26.384683988407566,-12.975064083636203,0.0006359946475630161,5805.036266112362,3.830953905389478e-05,0.0004598664578113838,1.5640379439075526e-05,660.0378122627735,4.355828833238604e-06
2461187.5,A.D. 2026-May-27 00:00:00.0000,-63148318.75952089,-137773649.10048538,8624.893247283995,26.59638086767782,-12.52338330821289,0.0006018690269922189,-63143390.91347915,-137776696.7271031,8557.929174898525,26.59649683976311,-12.522938580271484,0.0006078869095151088,5794.495560371705,3.8233306816247665e-05,0.00045963972994536383,1.5635428044668648e-05,717.3140036165714,4.732989454927477e-06
2461188.5,A.D. 2026-May-28 00:00:00.0000,-60841516.24033749,-138836017.58988366,8675.654806435108,26.800542123670613,-12.067935648685914,0.0005731413254945751,-60836579.26548998,-138839026.5999919,8609.23062380441,26.800632974671256,-12.067484721390558,0.0005796208021006361,5782.064912160223,3.8144776332499106e-05,0.0004600340352971982,1.565154408886204e-05,774.5096074640751,5.109506066242199e-06
2461189.5,A.D. 2026-May-29 00:00:00.0000,-58517407.54574921,-139858896.18209058,8723.927754253149,26.996978961462027,-11.609286670968903,0.0005442638365815711,-58512463.62008093,-139861866.07179803,8658.08332305212,26.997044495326747,-11.608830353232468,0.000551204210209517,5767.753581504771,3.804401574842065e-05,0.0004610517680215843,1.568881906589102e-05,831.5920749604702,5.485168800814824e-06
2461190.5,A.D. 2026-May-30 00:00:00.0000,-56176662.062691584,-140842013.8257142,8769.699554346502,27.185645488835924,-11.147564762053243,0.0005152459680228817,-56171713.37978561,-140844944.16097027,8704.474612188524,27.185685542161266,-11.147103860942567,0.000522645040193593,5751.572090298901,3.793110114794961e-05,0.00046269736217375185,1.5747413477722686e-05,888.5283198654652,5.8597644338807544e-06
2461191.5,A.D. 2026-May-31 00:00:00.0000,-53819953.055227585,-141785110.58446553,8812.95848890394,27.366497849746928,-10.682898823863649,0.00048609724476822425,-53815001.8213303,-141788001.00066423,8748.392514733616,27.366512294429295,-10.682434139394175,0.0004939512181214413,5733.532216037741,3.780611650272003e-05,0.00046497525731642214,1.582748762818037e-05,945.2842619419098,6.23307336360632e-06
2461192.5,A.D. 2026-Jun-01 00:00:00.0000,-51447957.488606215,-142687937.6803179,8853.693664319815,27.539494224706992,-10.21541824245772,0.00045682720082940176,-51443005.9194649,-142690787.88153097,8789.825739809226,27.539482970501957,-10.214950564255544,0.0004651306880493721,5713.647086400048,3.7669154287293236e-05,0.00046788727896931705,1.5929112426259955e-05,1001.8245134055614,6.604867537950051e-06
2461193.5,A.D. 2026-Jun-02 00:00:00.0000,-49061355.85328538,-143550257.53400975,8891.895006679,27.70459483122196,-9.74525285735992,0.00042744525567206537,-49056406.17078082,-143553067.29201683,8828.76368361902,27.70455782787994,-9.744782963299942,0.000436191410308412,5691.931352205179,3.752031661126635e-05,0.00047142992071472233,1.605217675896122e-05,1058.112245887518,6.974909572754574e-06
2461194.5,A.D. 2026-Jun-03 00:00:00.0000,-46660831.98891601,-144371843.80291075,8927.553246572616,27.86176192424414,-9.272532931238251,0.00039796059297492203,-46655886.41753931,-144374612.9561943,8865.196430781223,27.86169916293634,-9.272061587956157,0.00040714135980706714,5668.401408012523,3.7359716665237537e-05,0.00047559200772399684,1.6196307776121475e-05,1114.1092509627342,7.34295314570563e-06
2461195.5,A.D. 2026-Jun-04 00:00:00.0000,-44247072.908288375,-145152481.41629001,8960.659894056618,28.010959796581048,-8.797389120112786,0.0003683820590394404,-44242133.671533294,-145155209.86914536,8899.114755515362,28.010871310399995,-8.79691708509651,0.0003779885243496288,5643.075625106957,3.718748024807989e-05,0.0004803531461373466,1.636081788345905e-05,1169.776187300682,7.70874461904696e-06
2461196.5,A.D. 2026-Jun-05 00:00:00.0000,-41820768.621247835,-145891966.6080395,8991.207206428051,28.152154779185626,-8.319952444255215,0.0003387180960410242,-41815837.938004926,-145894654.3299175,8930.510122684338,28.152040642589547,-8.319480469059135,0.0003487409029697749,5615.974561135608,3.700374714011418e-05,0.0004856832351825911,1.6544687909412836e-05,1225.0729824602604,8.072025679186543e-06
2461197.5,A.D. 2026-Jun-06 00:00:00.0000,-39382611.9585935,-146590106.94691646,9019.188151977956,28.285315241239495,-7.840354259899269,0.000308976721881571,-39377692.0396394,-146592753.9720729,8959.374688693208,28.285175568408246,-7.8398830939009025,0.00031940650427920156,5587.121114148253,3.680867211000536e-05,0.0004915431600241601,1.6746590505278686e-05,1279.9593433737755,8.432536689615946e-06
2461198.5,A.D. 2026-Jun-07 00:00:00.0000,-36933298.395982295,-147246721.36438063,9044.596374481916,28.410411589935656,-7.358726231836578,0.00027916556377105545,-36928391.44065586,-147249327.79184896,8985.70130224591,28.41024653210909,-7.358256625877146,0.00028999334483100414,5556.540592207966,3.6602425365899845e-05,0.0004978866177038326,1.6964952194590935e-05,1334.3953084349632,8.790020314814181e-06
2461199.5,A.D. 2026-Jun-08 00:00:00.0000,-34473525.87786817,-147861640.18010244,9067.42616276443,28.527416269858332,-6.875200306923228,0.0002492919470147292,-34468634.071014486,-147864206.17395177,9009.483504961265,28.527226011839605,-6.874733016144062,0.00026050944749750826,5524.260681770674,3.638519234071831e-05,0.000504662875888408,1.719804727936557e-05,1388.341774046421,9.144224972949986e-06
2461200.5,A.D. 2026-Jun-09 00:00:00.0000,-32003994.641516447,-148434705.1252208,9087.672430373728,28.636303761847902,-6.389908688472404,0.00021936303323588646,-31999120.15075844,-148437230.915,9030.715531849308,28.636088517975423,-6.389444473679341,0.00023096283986224377,5490.31130691262,3.6157172760043385e-05,0.0005118201385754017,1.7444112519857795e-05,1441.760918110609,9.494907607364516e-06
2461201.5,A.D. 2026-Jun-10 00:00:00.0000,-29525407.041142087,-148965769.36342317,9105.330708637834,28.73705058125207,-5.902983811436236,0.0001893859942962984,-29520552.014508683,-148968255.24463856,9049.392311649446,28.736810591251146,-5.902523438416325,0.0002013615526257309,5454.72438647162,3.59185790396984e-05,0.0005193090910077327,1.770146801648861e-05,1494.6164509057999,9.8418353196795e-06
2461202.5,A.D. 2026-Jun-11 00:00:00.0000,-27038467.37222958,-149454697.50990826,9120.397155769171,28.829635275454276,-5.414558318025437,0.00015936819263018265,-27033633.936128795,-149457143.84434044,9065.509467031337,28.829370800696992,-5.414102554586835,0.00017171361802474703,5417.533511925523,3.5669634163736694e-05,0.0005270859690169861,1.796862196689985e-05,1546.873636096716,1.018478548875427e-05
2461203.5,A.D. 2026-Jun-12 00:00:00.0000,-24543881.696100034,-149901365.64824814,9132.868580430746,28.914038420608343,-4.92476503372728,0.00012931735444299264,-24539071.953576017,-149903772.8639134,9079.063314659828,28.91374974138914,-4.924314644267462,0.00014202706826472018,5378.773597483781,3.5410569381987395e-05,0.0005351148418238973,1.824434867222749e-05,1598.4990710914135,1.0523544305788302e-05
2461204.5,A.D. 2026-Jun-13 00:00:00.0000,-22042357.664793767,-150305661.34517518,9142.742478333414,28.9902426176445,-4.433736942720443,9.924166038532967e-05,-22037573.693954576,-150308029.93573016,9090.050865124982,28.98993003202157,-4.433292681123963,0.00011230993396488872,5338.480552880799,3.514162205945388e-05,0.0005433681234162701,1.8527706180619803e-05,1649.4602155983448,1.0857903653387461e-05
2461205.5,A.D. 2026-Jun-14 00:00:00.0000,-19534604.346320495,-150667483.6631949,9150.017071619632,29.05823248779037,-3.9416071623763527,6.914973660032686e-05,-19529848.19878612,-150669814.18669868,9098.469822738292,29.057896312306617,-3.9411697643481802,8.257024261585653e-05,5296.6910698353195,3.486303427601055e-05,0.0005518252448984657,1.8817991211884574e-05,1699.7247900664806,1.1187657130570566e-05
2461206.5,A.D. 2026-Jun-15 00:00:00.0000,-17021332.0503062,-150986743.1709526,9154.691343113782,29.117994667946764,-3.448508916548972,3.905053501895849e-05,-17016605.749512035,-150989036.24798802,9104.318585196195,29.1176352402113,-3.44807909278169,5.281601704916029e-05,5253.4425762611645,3.457505253167809e-05,0.0005604696748597648,1.9114637697545963e-05,1749.260148882866,1.1512595914247116e-05
2461207.5,A.D. 2026-Jun-16 00:00:00.0000,-14503252.15402529,-151263361.95122224,9156.765055194497,29.169517806495854,-2.9545755073497375,8.953103279862871e-06,-14498557.693241302,-151265618.2625273,9107.596243111831,29.169135489036012,-2.9541539392202534,2.3055273918458982e-05,5208.773399732784,3.427792882980087e-05,0.0005692848137033201,1.9417076841949383e-05,1798.0328010618687,1.1832505593660125e-05
2461208.5,A.D. 2026-Jun-17 00:00:00.0000,-11981076.928759234,-151497273.6064162,9156.238746330142,29.212792559973767,-2.4599402861056925,-2.113368291833951e-05,-11976416.26875733,-151499493.89029112,9108.30257941604,29.212387744341868,-2.4595276248928797,-6.7039778080543106e-06,5162.723120090172,3.397192300492045e-05,0.0005782501091913725,1.9724604645608684e-05,1846.0082211494446,1.2147164915991805e-05
2461209.5,A.D. 2026-Jun-18 00:00:00.0000,-9455519.366401209,-151688423.26158732,9153.113706208766,29.24781159069154,-1.9647366245415583,-5.120133993485876e-05,-9450894.43279664,-151690608.31138787,9106.43806862861,29.247384700732752,-1.9643334941092583,-3.6453738344424986e-05,5115.333038294746,3.365730581514823e-05,0.0005873386366598801,2.0036299326950507e-05,1893.1510123610497,1.24563468498103e-05
2461210.5,A.D. 2026-Jun-19 00:00:00.0000,-6927293.006233692,-151836767.56498426,9147.391936026515,29.274569565040018,-1.4690978871103941,-8.124188757341333e-05,-6922705.686611653,-151838918.22696447,9102.003876000677,29.27412105849741,-1.4687048890690795,-6.618601857330814e-05,5066.646656701447,3.333436210909319e-05,0.0005965167712899287,2.0351010087063985e-05,1939.4253804981709,1.27598216922395e-05
2461211.5,A.D. 2026-Jun-20 00:00:00.0000,-4397111.761840027,-151942274.6862888,9139.076104998589,29.29306315199611,-0.9731574050077596,-0.00011124783062105295,-4392563.902829406,-151944391.857942,9095.001856529061,29.29259352011703,-0.9727751248266869,-9.589284152235859e-05,5016.710070245144,3.300339340639161e-05,0.0006057458331516927,2.0667413193192478e-05,1984.7957917451859,1.3057361384074554e-05
2461212.5,A.D. 2026-Jun-21 00:00:00.0000,-1865689.7481550472,-152004924.31268233,9128.169513285162,29.30329102131998,-0.4770484519102365,-0.00014121202981806638,-1861183.1526177044,-152007008.94159335,9085.434553843546,29.30280078664303,-0.4766774644043464,-0.00012556624383106517,4965.572203745549,3.2664719466141805e-05,0.0006149850068327524,2.0984111592456654e-05,2029.2276585400105,1.3348744007618469e-05
2461213.5,A.D. 2026-Jun-22 00:00:00.0000,666258.8913014584,-152024707.64287743,9114.676069311798,29.30525384108626,0.01909577896433144,-0.00017112751025208806,670722.4668303472,-152026760.72597817,9073.305198967755,29.304743553949578,0.01945490595267831,-0.00015519827720846045,4913.284875675,3.23186787146215e-05,0.0006241945979311499,2.129974607241765e-05,2072.687909781933,1.3633757522093586e-05
2461214.5,A.D. 2026-Jun-23 00:00:00.0000,3198020.156944572,-152001627.3792031,9098.60028423369,29.298954274446416,0.5151421971313699,-0.00020098726438036446,3202439.004482777,-152003649.96224505,9058.617708954476,29.298424508865004,0.5154889013861653,-0.00018478100988214016,4859.902708259999,3.196562766359484e-05,0.0006333388147166791,2.161309026426976e-05,2115.1453490257263,1.391220210364005e-05
2461215.5,A.D. 2026-Jun-24 00:00:00.0000,5728880.365334567,-151935697.71776828,9079.947281993927,29.284396975725347,1.0109578370451493,-0.00023078409261700905,5733252.827315813,-151937690.89481336,9041.376685396179,29.283848325185776,1.0112915629070918,-0.00021430652803903,4805.482931130647,3.160593963016625e-05,0.0006423876365832969,2.1923114510712365e-05,2156.570778608322,1.4183890945761467e-05
2461216.5,A.D. 2026-Jun-25 00:00:00.0000,8258126.321023858,-151826944.33670613,9058.72282111645,29.261588585891143,1.5064098803484314,-0.0002605104868638186,8262450.791811647,-151828909.24944475,9021.587412811365,29.261021659576606,1.5067300817569942,-0.000243766937258342,4750.085125909236,3.1240003070052377e-05,0.0006513176910031446,2.2229015905962738e-05,2196.9368960261345,1.4448649562555062e-05
2461217.5,A.D. 2026-Jun-26 00:00:00.0000,10785045.487986958,-151675404.38248765,9034.933324597778,29.23053772756453,2.0013656785496523,-0.0002901585787697948,10789320.415097095,-151677342.2192145,8999.255856907428,29.22995314735952,2.0016718236556827,-0.00027315436393716123,4693.770963585177,3.086821986524488e-05,0.0006601121006005296,2.253021318035214e-05,2236.2179899811745,1.4706313775615106e-05
2461218.5,A.D. 2026-Jun-27 00:00:00.0000,13308926.160615552,-151481126.45423108,9008.585909992456,29.191254999817104,2.4956927764049004,-0.00031972015882519866,13313150.045713808,-151483038.44839418,8974.388662720654,29.19065339819467,2.4959843529425116,-0.0003024609567091095,4636.603978636141,3.0491003855015343e-05,0.000668759500463013,2.282631324632557e-05,2274.389530390501,1.495672700504005e-05
2461219.5,A.D. 2026-Jun-28 00:00:00.0000,15829057.634246651,-151244170.58598748,8979.688416942954,29.143752972699605,2.9892589356856303,-0.0003491867400542414,15833229.03401067,-151246058.01425013,8946.993152633957,29.143134991655252,2.9895354566184564,-0.0003316788878565283,4578.649409838279,3.010877980693429e-05,0.0006772524805120617,2.3117058096855694e-05,2311.4276897609234,1.5199737110494463e-05
2461220.5,A.D. 2026-Jun-29 00:00:00.0000,18344730.375217423,-150964608.22693968,8948.249426536264,29.088046181725094,3.481932159570237,-0.0003785496665551503,18348847.90214935,-150966472.40677124,8917.077324272814,29.087412472698276,3.4821931682962823,-0.0003608003547166285,4519.974134827769,2.9721983005620332e-05,0.0006855856794110134,2.3402259785527123e-05,2347.308884769678,1.5435193366371862e-05
2461221.5,A.D. 2026-Jun-30 00:00:00.0000,20855236.19044262,-150642522.2194731,8914.27827025205,29.02415112235488,3.973580717500152,-0.00040780024645337143,20859298.51371414,-150644364.50632963,8884.649848279996,29.02350234703295,3.9738257920660986,-0.00038981758108204905,4460.646709552966,2.933105953224403e-05,0.0006937538017731151,2.3681732767871818e-05,2382.0093947947025,1.5662943943859177e-05
2461222.5,A.D. 2026-Jul-01 00:00:00.0000,23359868.396518886,-150278006.77508432,8877.78502701968,28.952086244575185,4.464073170411174,-0.000436929893962379,23363874.242917195,-150279828.55928347,8849.720065969499,28.951423076387822,4.464301926283615,-0.00041872281859626803,4400.7375151387705,2.893646725120927e-05,0.0007017498069103952,2.3955232083876694e-05,2415.505109131336,1.5882834239729365e-05
2461223.5,A.D. 2026-Jul-02 00:00:00.0000,25857921.98836725,-149871167.44809625,8838.780508235097,28.871871947645257,4.953278396187214,-0.0004659302585463544,25861870.143390562,-149872970.15152717,8812.297986860116,28.871195073677438,4.953490487288409,-0.0004475083481443085,4340.319005777361,2.8538677461950284e-05,0.0007095635068833697,2.4222405505441552e-05,2447.7714432775974,1.60947063170442e-05
2461224.5,A.D. 2026-Jul-03 00:00:00.0000,28348693.807431642,-149422121.10717255,8797.276232972741,28.78353057507455,5.441065615148305,-0.000494793322737719,28352583.1165562,-149423906.1799952,8772.394286089053,28.782840698069112,5.441260733059521,-0.00047616648123917463,4279.46603676907,2.813817707859588e-05,0.0007171807590380592,2.4482765977997234e-05,2478.783437550068,1.629839954470895e-05
2461225.5,A.D. 2026-Jul-04 00:00:00.0000,30831482.709454484,-148930995.9046356,8753.2843965292,28.68708640986232,5.927304415363007,-0.0005235114534651863,30835312.079565514,-148932764.82212475,8730.020301705908,28.686384249949906,5.927482286815609,-0.0005046895614044565,4218.256245031169,2.7735471155594314e-05,0.0007245833698570736,2.473568835048284e-05,2508.5160317718983,1.649375239460857e-05
2461226.5,A.D. 2026-Jul-05 00:00:00.0000,33305589.731852528,-148397931.2436129,8706.817837134004,28.582565670002914,6.4118647775696065,-0.0005520773961613657,33309358.13279981,-148399685.50328106,8685.188031847354,28.58185196579356,6.412025160566955,-0.0005330699655535314,4156.770444869452,2.7331085514848417e-05,0.0007317497432219463,2.4980431527004073e-05,2536.9444843530655,1.6680605188063077e-05
2461227.5,A.D. 2026-Jul-06 00:00:00.0000,35770318.26071493,-147823077.74305445,8657.890005640686,28.46999650422383,6.894617099504377,-0.0005804842074774719,35774024.72692271,-147824818.86215013,8637.910131792783,28.469272012926726,6.894759778626494,-0.0005613001053657918,4095.0929965174105,2.6925569195167166e-05,0.0007386562131593722,2.5216183994641667e-05,2564.044881373644,1.685880343417171e-05
2461228.5,A.D. 2026-Jul-07 00:00:00.0000,38224974.19744042,-147206597.20068002,8606.514943674209,28.349408987878157,7.375432219472176,-0.0006087251310993302,38228617.829476126,-147208326.71410075,8588.199910901185,28.348674484193698,7.3755570010870075,-0.0005893724286603165,4033.312103533625,2.6519496435539966e-05,0.0007452789014694142,2.544212727597486e-05,2589.7946630120277,1.702820128260261e-05
2461229.5,A.D. 2026-Jul-08 00:00:00.0000,40668866.12502177,-146548662.5539264,8552.707274384797,28.22083511886207,7.854181439059811,-0.0006367934314588375,40672446.09101085,-146550382.01252064,8536.0713294294,28.220091392518164,7.854288147271572,-0.0006172794207674068,3971.5199980532616,2.6113467922793268e-05,0.0007515958446466064,2.565750857552469e-05,2614.1730836629868,1.718866454111393e-05
2461230.5,A.D. 2026-Jul-09 00:00:00.0000,43101305.4739722,-145849457.83896986,8496.48220859468,28.084308813373863,8.33073654499101,-0.0006646822108362648,43104821.01074266,-145851168.80812606,8481.538995231942,28.083556665360437,8.33082501916424,-0.0006450136058983911,3909.8129798671516,2.570811107997613e-05,0.000757589049187886,2.586171097557939e-05,2637.161519050598,1.7340072688053476e-05
2461231.5,A.D. 2026-Jul-10 00:00:00.0000,45521606.68787035,-145109178.14789298,8437.855566203594,27.93986590127874,8.80496983025945,-0.0006923842443389284,45525057.10172506,-145110882.2062486,8424.618160342592,27.93910613906812,8.80503992482789,-0.000672567548514104,3848.2912931628484,2.5304079289134286e-05,0.0007632460721450397,2.605430741300497e-05,2658.743549436331,1.7482319413798145e-05
2461232.5,A.D. 2026-Jul-11 00:00:00.0000,47929087.38847764,-144328029.58404616,8376.843809626998,27.787544120801925,9.276754114859967,-0.000719891872055456,47932472.05552918,-144329728.32209823,8365.32471743772,27.786777553117847,9.276805701816018,-0.0006999338546924314,3787.058846758054,2.490205008662667e-05,0.0007685607007676018,2.6235083886149524e-05,2678.9047763347626,1.761531141104384e-05
2461233.5,A.D. 2026-Jul-12 00:00:00.0000,50323068.540359065,-143506229.2156167,8313.464082725346,27.62738311230675,9.74596276666098,-0.0007471969888026564,50326386.90642131,-143507924.23400408,8303.67519618154,27.62661054424547,9.745995740585249,-0.0007271051734953112,3726.2228165951847,2.4502722585608952e-05,0.0007735323975328539,2.6404020502144046e-05,2697.6323813796043,1.7738965470480908e-05
2461234.5,A.D. 2026-Jul-13 00:00:00.0000,52702874.61492296,-142644005.02736437,8247.734245419504,27.45942441109518,10.21246972303877,-0.000774291149420403,52706126.19502848,-142645697.93463212,8239.686759453234,27.45864664046143,10.21248400791507,-0.000754074198335562,3665.8932010901403,2.410681458952664e-05,0.0007781644694573503,2.6561228969142724e-05,2714.914501130581,1.7853204366594648e-05
2461235.5,A.D. 2026-Jul-14 00:00:00.0000,55067833.75379965,-141741595.8704322,8179.672894462944,27.283711439277077,10.676149513994067,-0.0008011657886357606,55071018.13148177,-141743288.28017828,8173.377199455975,27.282929254948357,10.67614507034126,-0.0007808336683439129,3606.1824145189594,2.3715059956457136e-05,0.000782461158947546,2.6706853279634133e-05,2730.7395453453064,1.7957952371627586e-05
2461236.5,A.D. 2026-Jul-15 00:00:00.0000,57417277.93149389,-140799251.4100843,8109.2993621602645,27.100289497284088,11.136877286879981,-0.0008278124894065542,57420394.75802716,-140800944.93753654,8104.764933707823,27.099503679836694,11.13685411760943,-0.0008073763697365872,3547.2050167655725,2.332820686070779e-05,0.0007864245104990032,2.684096275943986e-05,2745.095638155937,1.8053131577300235e-05
2461237.5,A.D. 2026-Jul-16 00:00:00.0000,59750543.11730992,-139817232.07124653,8036.633692383767,26.90920575554549,11.594528832558973,-0.0008542232341133271,59753592.111093305,-139818928.32943988,8033.869000914456,26.908417079854733,11.594486986154667,-0.000833695137183791,3489.0776135137576,2.2947017175847996e-05,0.0007900518144447526,2.69634648382037e-05,2757.9703140854836,1.813865989185137e-05
2461238.5,A.D. 2026-Jul-17 00:00:00.0000,62066969.4365826,-138795808.98174635,7961.696598142386,26.7105092468578,12.04898061230039,-0.0008803905671834755,62069950.382805005,-138797509.57757035,7960.709056723555,26.709718485848423,12.048920182613436,-0.0008597828551794387,3431.9189257190974,2.2572266971726464e-05,0.0007933343549915413,2.7074062362676992e-05,2769.3505560457706,1.8214451285811274e-05
2461239.5,A.D. 2026-Jul-18 00:00:00.0000,64365901.33129267,-137735263.9132355,7884.509410865606,26.50425085975434,12.50010978438178,-0.0009063076227500133,64368814.08193088,-137736970.44363716,7885.305369360811,26.503458788166412,12.500030907373494,-0.0008856324594124417,3375.8499560598684,2.2204747650243934e-05,0.0007962577756082735,2.7172266126774135e-05,2779.2231555581093,1.8280418157242307e-05
2461240.5,A.D. 2026-Jul-19 00:00:00.0000,66646687.72014716,-136635889.21985275,7805.09403268993,26.29048333271468,12.947794229717362,-0.0009319680310415634,66649532.19425379,-136637603.26841718,7807.678815147379,26.28969072990525,12.947697078167488,-0.0009112369381398702,3320.994144167872,2.1845267008416284e-05,0.0007988037402086946,2.7257451626457105e-05,2787.5752878189087,1.8336475111046973e-05
2461241.5,A.D. 2026-Jul-20 00:00:00.0000,68908682.15818313,-135497987.77472535,7723.472900748252,26.069261248840483,13.391912576253064,-0.0009573657472978783,68911458.34235112,-135499710.90875536,7727.8508738985975,26.068468900009435,13.391797353715711,-0.0009365893335622868,3267.4774041566166,2.1494649528258108e-05,0.0008009522848117732,2.73289393642513e-05,2794.3951630592346,1.8382543241770772e-05
2461242.5,A.D. 2026-Jul-21 00:00:00.0000,71151242.99591616,-134321872.9044135,7639.668967433275,25.840641030586085,13.832344222225977,-0.0009824948548109447,71153950.94477257,-134323606.67252064,7645.843624203753,25.839849726220745,13.832211157423266,-0.000961682743201534,3215.4279629146395,2.115373535675963e-05,0.0008026842369920819,2.7386077441515533e-05,2799.6726191341877,1.841855403193274e-05
2461243.5,A.D. 2026-Jul-22 00:00:00.0000,73373733.53802355,-133107868.32138282,7553.705697417261,25.60468093420133,14.268969358618353,-0.0010073493870192964,73376373.37460208,-133109614.25151064,7561.679738586715,25.603891467870888,14.268818701136667,-0.000986510321281251,3164.975949024529,2.082337764535889e-05,0.0008039832276549468,2.7428310208916015e-05,2803.3995563089848,1.8444452214509106e-05
2461244.5,A.D. 2026-Jul-23 00:00:00.0000,75575522.20152622,-131856308.05455686,7465.607077859344,25.36144104366239,14.701668991216213,-0.0010319231989299738,75578094.11739004,-131858067.6523021,7475.382478547151,25.360654208511185,14.701501008964705,-0.001011065280110369,3116.2527166516898,2.0504438144837725e-05,0.0008048370299432458,2.7455223928579066e-05,2805.570162177086,1.8460197256778605e-05
2461245.5,A.D. 2026-Jul-24 00:00:00.0000,77755982.67342009,-130567536.37796743,7375.397637151183,25.110983263989073,15.130324962629006,-0.001056209901196148,77758486.9284413,-130569311.12504002,7386.975689482078,25.110199848372876,15.130139941168235,-0.0010353408914698288,3069.3899123846995,2.019778110684656e-05,0.0008052381537254447,2.746656701442101e-05,2806.1809170544147,1.846576340144407e-05
2461246.5,A.D. 2026-Jul-25 00:00:00.0000,79914494.06770296,-129241907.73749562,7283.102466650307,24.853371313936762,15.55481997450098,-0.0010802028564125266,79916930.98944433,-129243699.09015915,7296.483795487454,24.85259209665118,15.554618218123117,-0.0010593304880027442,3024.518308532527,1.990426564524554e-05,0.0008051837491668451,2.746224668698042e-05,2805.2303998470306,1.8461138395873983e-05
2461247.5,A.D. 2026-Jul-26 00:00:00.0000,82050441.08174379,-127879786.67568007,7188.747240200641,24.588670718082867,15.975037610052718,-0.0011038952305293392,82052811.06442578,-127881596.0630322,7203.93179403949,24.587896463606008,15.974819444360506,-0.001083027464608216,2981.766435123988,1.962473676788307e-05,0.0008046749206040516,2.7442305508317333e-05,2802.718934983015,1.8446321175761753e-05
